measurement,region_id,timestamp,value,extra_data
NO2_mean,AB,2017-03-15,37.666666666666664,"{""rings"": 0}"
NO2_mean,AL,2017-03-15,40.5,"{""rings"": 1}"
NO2_mean,B,2017-03-15,44.666666666666664,"{""rings"": 0}"
NO2_mean,BA,2017-03-15,54.0,"{""rings"": 0}"
NO2_mean,BB,2017-03-15,37.0,"{""rings"": 0}"
NO2_mean,BD,2017-03-15,52.0,"{""rings"": 0}"
NO2_mean,BH,2017-03-15,15.0,"{""rings"": 0}"
NO2_mean,BL,2017-03-15,43.25,"{""rings"": 1}"
NO2_mean,BN,2017-03-15,25.5,"{""rings"": 0}"
NO2_mean,BR,2017-03-15,43.333333333333336,"{""rings"": 1}"
NO2_mean,BS,2017-03-15,26.0,"{""rings"": 0}"
NO2_mean,BT,2017-03-15,27.6,"{""rings"": 0}"
NO2_mean,CA,2017-03-15,26.0,"{""rings"": 0}"
NO2_mean,CB,2017-03-15,16.0,"{""rings"": 0}"
NO2_mean,CF,2017-03-15,34.0,"{""rings"": 0}"
NO2_mean,CH,2017-03-15,38.0,"{""rings"": 0}"
NO2_mean,CM,2017-03-15,41.142857142857146,"{""rings"": 1}"
NO2_mean,CO,2017-03-15,32.0,"{""rings"": 0}"
NO2_mean,CR,2017-03-15,42.8,"{""rings"": 1}"
NO2_mean,CT,2017-03-15,24.0,"{""rings"": 0}"
NO2_mean,CV,2017-03-15,40.666666666666664,"{""rings"": 0}"
NO2_mean,CW,2017-03-15,48.42857142857143,"{""rings"": 1}"
NO2_mean,DA,2017-03-15,41.0,"{""rings"": 0}"
NO2_mean,DD,2017-03-15,30.25,"{""rings"": 1}"
NO2_mean,DE,2017-03-15,62.0,"{""rings"": 0}"
NO2_mean,DG,2017-03-15,17.5,"{""rings"": 0}"
NO2_mean,DH,2017-03-15,18.0,"{""rings"": 1}"
NO2_mean,DL,2017-03-15,22.4,"{""rings"": 1}"
NO2_mean,DN,2017-03-15,28.0,"{""rings"": 0}"
NO2_mean,DT,2017-03-15,22.8,"{""rings"": 1}"
NO2_mean,DY,2017-03-15,36.4,"{""rings"": 1}"
NO2_mean,E,2017-03-15,71.0,"{""rings"": 0}"
NO2_mean,EC,2017-03-15,52.666666666666664,"{""rings"": 1}"
NO2_mean,EH,2017-03-15,5.666666666666667,"{""rings"": 0}"
NO2_mean,EN,2017-03-15,63.142857142857146,"{""rings"": 1}"
NO2_mean,EX,2017-03-15,15.0,"{""rings"": 0}"
NO2_mean,FK,2017-03-15,11.5,"{""rings"": 0}"
NO2_mean,FY,2017-03-15,23.0,"{""rings"": 0}"
NO2_mean,G,2017-03-15,23.8,"{""rings"": 0}"
NO2_mean,GL,2017-03-15,37.90909090909091,"{""rings"": 1}"
NO2_mean,GU,2017-03-15,29.083333333333332,"{""rings"": 1}"
NO2_mean,GY,2017-03-15,,"{""rings"": 2}"
NO2_mean,HA,2017-03-15,65.0,"{""rings"": 1}"
NO2_mean,HD,2017-03-15,32.888888888888886,"{""rings"": 1}"
NO2_mean,HG,2017-03-15,34.666666666666664,"{""rings"": 1}"
NO2_mean,HP,2017-03-15,2.0,"{""rings"": 0}"
NO2_mean,HR,2017-03-15,17.0,"{""rings"": 0}"
NO2_mean,HS,2017-03-15,,"{""rings"": 2}"
NO2_mean,HU,2017-03-15,39.0,"{""rings"": 0}"
NO2_mean,HX,2017-03-15,48.666666666666664,"{""rings"": 1}"
NO2_mean,IG,2017-03-15,51.75,"{""rings"": 1}"
NO2_mean,IM,2017-03-15,,"{""rings"": 2}"
NO2_mean,IP,2017-03-15,22.333333333333332,"{""rings"": 1}"
NO2_mean,IV,2017-03-15,15.0,"{""rings"": 0}"
NO2_mean,JE,2017-03-15,,"{""rings"": 2}"
NO2_mean,KA,2017-03-15,23.5,"{""rings"": 1}"
NO2_mean,KT,2017-03-15,41.666666666666664,"{""rings"": 1}"
NO2_mean,KW,2017-03-15,15.0,"{""rings"": 1}"
NO2_mean,KY,2017-03-15,8.0,"{""rings"": 1}"
NO2_mean,L,2017-03-15,33.0,"{""rings"": 0}"
NO2_mean,LA,2017-03-15,35.2,"{""rings"": 1}"
NO2_mean,LD,2017-03-15,30.88888888888889,"{""rings"": 1}"
NO2_mean,LE,2017-03-15,40.666666666666664,"{""rings"": 0}"
NO2_mean,LL,2017-03-15,26.0,"{""rings"": 0}"
NO2_mean,LN,2017-03-15,39.0,"{""rings"": 0}"
NO2_mean,LS,2017-03-15,49.0,"{""rings"": 0}"
NO2_mean,LU,2017-03-15,62.0,"{""rings"": 0}"
