region_id,timestamp,val_Temperature.mean,extra_rings_Temperature.mean
IG,2017-04-06,10.875,2
IM,2017-04-06,,2
IP,2017-04-06,10.7,1
IV,2017-04-06,9.283333333333333,0
JE,2017-04-06,,2
KA,2017-04-06,9.0,0
KT,2017-04-06,11.93333333333335,1
KW,2017-04-06,9.65,0
KY,2017-04-06,4.3,0
L,2017-04-06,7.7742424242424235,2
LA,2017-04-06,7.2,0
LD,2017-04-06,8.8,0
LE,2017-04-06,8.7,1
LL,2017-04-06,8.323333333333334,0
LN,2017-04-06,9.85,0
LS,2017-04-06,8.56,1
LU,2017-04-06,10.8,1
M,2017-04-06,5.7,1
ME,2017-04-06,10.6,0
MK,2017-04-06,10.016666666666667,1
ML,2017-04-06,5.9,0
N,2017-04-06,9.5,2
NE,2017-04-06,7.2512500000000015,1
NG,2017-04-06,9.095,1
NN,2017-04-06,9.625,1
NP,2017-04-06,9.4,1
NR,2017-04-06,10.4,0
NW,2017-04-06,10.907291666666675,2
OL,2017-04-06,5.7,1
OX,2017-04-06,9.733333333333334,0
PA,2017-04-06,9.166666666666666,0
PE,2017-04-06,9.3,0
PH,2017-04-06,9.4,0
PL,2017-04-06,10.0,0
PO,2017-04-06,11.6,0
PR,2017-04-06,7.2,1
RG,2017-04-06,9.89583333333333,0
RH,2017-04-06,12.3,0
RM,2017-04-06,10.6,1
S,2017-04-06,8.375,0
SA,2017-04-06,8.7,0
SE,2017-04-06,11.4888888888889,2
SG,2017-04-06,9.5,0
SK,2017-04-06,5.7,0
SL,2017-04-06,11.006250000000007,1
SM,2017-04-06,11.93333333333335,2
SN,2017-04-06,8.685227272727273,1
SO,2017-04-06,9.725,0
SP,2017-04-06,7.31388888888889,0
SR,2017-04-06,9.0,1
SS,2017-04-06,10.6,1
ST,2017-04-06,5.4,0
SW,2017-04-06,11.566666666666698,1
SY,2017-04-06,7.75,0
TA,2017-04-06,9.5,0
TD,2017-04-06,8.733333333333333,0
TF,2017-04-06,7.683333333333334,1
TN,2017-04-06,10.633333333333333,1
TQ,2017-04-06,10.75,0
TR,2017-04-06,10.0,1
TS,2017-04-06,9.0,0
TW,2017-04-06,11.566666666666698,0
UB,2017-04-06,10.4625,0
W,2017-04-06,11.014583333333347,1
WA,2017-04-06,5.7,1
WC,2017-04-06,11.014583333333347,2
WD,2017-04-06,11.28125,1
WF,2017-04-06,8.529166666666667,1
WN,2017-04-06,6.45,2
WR,2017-04-06,8.442857142857143,1
WS,2017-04-06,7.7333333333333325,1
WV,2017-04-06,9.7,0
YO,2017-04-06,9.025,0
ZE,2017-04-06,,2
AB,2017-04-07,11.125,0
AL,2017-04-07,10.55,1
B,2017-04-07,7.7,1
BA,2017-04-07,5.8,0
BB,2017-04-07,8.1,1
BD,2017-04-07,8.1,0
BH,2017-04-07,8.789583333333335,0
BL,2017-04-07,7.7333333333333325,2
BN,2017-04-07,10.15,0
BR,2017-04-07,10.3,1
BS,2017-04-07,9.9,0
BT,2017-04-07,7.340000000000002,0
CA,2017-04-07,7.384722222222222,0
CB,2017-04-07,10.5,0
CF,2017-04-07,8.616666666666665,1
CH,2017-04-07,8.06875,1
CM,2017-04-07,10.4,1
CO,2017-04-07,11.1,0
CR,2017-04-07,10.55,1
CT,2017-04-07,10.25,1
CV,2017-04-07,9.75,1
CW,2017-04-07,7.833333333333332,1
DA,2017-04-07,10.25,1
DD,2017-04-07,10.2,0
DE,2017-04-07,7.7,0
DG,2017-04-07,8.533333333333333,0
DH,2017-04-07,7.35,1
DL,2017-04-07,5.4,0
DN,2017-04-07,8.660119047619046,1
DT,2017-04-07,11.0,0
DY,2017-04-07,8.68,1
E,2017-04-07,9.6,2
EC,2017-04-07,10.411111111111099,3
EH,2017-04-07,8.3,0
EN,2017-04-07,9.6,1
EX,2017-04-07,10.7,0
FK,2017-04-07,10.3,0
FY,2017-04-07,8.1,1
G,2017-04-07,8.65,0
GL,2017-04-07,10.15,0
GU,2017-04-07,11.06041666666666,1
GY,2017-04-07,,2
HA,2017-04-07,10.0083333333333,1
HD,2017-04-07,8.09861111111111,1
HG,2017-04-07,6.8,0
HP,2017-04-07,11.5,0
HR,2017-04-07,10.5,0
HS,2017-04-07,,2
HU,2017-04-07,8.53125,1
HX,2017-04-07,8.1,1
IG,2017-04-07,10.35,2
IM,2017-04-07,,2
IP,2017-04-07,9.84,1
IV,2017-04-07,9.566666666666668,0
JE,2017-04-07,,2
KA,2017-04-07,9.5,0
KT,2017-04-07,11.179166666666653,1
KW,2017-04-07,10.35,0
KY,2017-04-07,7.5,0
L,2017-04-07,7.964999999999999,2
LA,2017-04-07,8.1,0
LD,2017-04-07,7.7,0
LE,2017-04-07,8.15,1
LL,2017-04-07,7.8125,0
LN,2017-04-07,8.65,0
LS,2017-04-07,8.170833333333333,1
LU,2017-04-07,10.55,1
M,2017-04-07,7.0,1
ME,2017-04-07,10.2,0
MK,2017-04-07,10.033333333333333,1
ML,2017-04-07,6.0,0
N,2017-04-07,9.6,2
NE,2017-04-07,7.570833333333333,1
NG,2017-04-07,8.559166666666666,1
NN,2017-04-07,9.775,1
NP,2017-04-07,9.68,1
NR,2017-04-07,9.5,0
NW,2017-04-07,10.666666666666652,2
OL,2017-04-07,7.0,1
OX,2017-04-07,10.166666666666666,0
PA,2017-04-07,9.4,0
PE,2017-04-07,8.6,0
PH,2017-04-07,9.88,0
PL,2017-04-07,10.1,0
PO,2017-04-07,12.025,0
PR,2017-04-07,8.1,1
RG,2017-04-07,9.9125,0
RH,2017-04-07,10.8,0
RM,2017-04-07,10.2,1
S,2017-04-07,9.19583333333333,0
SA,2017-04-07,8.8,0
SE,2017-04-07,10.714583333333326,2
SG,2017-04-07,9.6,0
SK,2017-04-07,7.0,0
SL,2017-04-07,10.74479166666665,1
SM,2017-04-07,10.8861111111111,2
SN,2017-04-07,9.812878787878788,1
SO,2017-04-07,9.93333333333333,0
SP,2017-04-07,10.509722222222212,0
SR,2017-04-07,9.3,1
SS,2017-04-07,10.2,1
ST,2017-04-07,6.7,0
SW,2017-04-07,11.558333333333302,1
SY,2017-04-07,8.325,0
TA,2017-04-07,9.85,1
TD,2017-04-07,8.666666666666668,0
TF,2017-04-07,8.35,1
TN,2017-04-07,10.3,0
TQ,2017-04-07,11.4,0
TR,2017-04-07,10.1,1
TS,2017-04-07,9.3,0
TW,2017-04-07,11.558333333333302,0
UB,2017-04-07,10.0083333333333,0
W,2017-04-07,10.783333333333301,1
WA,2017-04-07,7.0,1
WC,2017-04-07,10.783333333333301,2
WD,2017-04-07,10.75416666666665,1
WF,2017-04-07,8.570138888888888,1
WN,2017-04-07,7.55,2
WR,2017-04-07,9.157142857142855,1
WS,2017-04-07,8.166666666666666,1
WV,2017-04-07,10.1,0
YO,2017-04-07,8.53125,0
ZE,2017-04-07,,2
AB,2017-04-08,8.8,0
AL,2017-04-08,10.6,1
B,2017-04-08,10.5,1
BA,2017-04-08,10.0,0
BB,2017-04-08,8.95,1
BD,2017-04-08,9.3,0
BH,2017-04-08,11.51875,0
BL,2017-04-08,9.833333333333334,2
BN,2017-04-08,9.35,0
BR,2017-04-08,10.2,1
BS,2017-04-08,10.4,0
BT,2017-04-08,8.075,0
CA,2017-04-08,7.1708333333333325,0
CB,2017-04-08,11.9,0
CF,2017-04-08,10.14,1
CH,2017-04-08,9.67559523809524,1
CM,2017-04-08,10.35,1
CO,2017-04-08,11.9,1
CR,2017-04-08,10.2,1
CT,2017-04-08,10.2,1
CV,2017-04-08,12.5,1
CW,2017-04-08,9.82,1
DA,2017-04-08,10.2,1
DD,2017-04-08,9.02222222222222,1
DE,2017-04-08,10.5,0
DG,2017-04-08,8.0,0
DH,2017-04-08,6.75,1
DL,2017-04-08,5.0,0
DN,2017-04-08,9.597023809523817,1
DT,2017-04-08,13.4,0
DY,2017-04-08,9.45,1
E,2017-04-08,8.8,2
EC,2017-04-08,10.9625,3
EH,2017-04-08,9.4,0
EN,2017-04-08,8.8,1
EX,2017-04-08,11.066666666666668,0
FK,2017-04-08,7.0,0
FY,2017-04-08,8.6,1
G,2017-04-08,7.5,0
GL,2017-04-08,11.8,1
GU,2017-04-08,10.7537037037037,1
GY,2017-04-08,,2
HA,2017-04-08,11.8875,1
HD,2017-04-08,10.880555555555565,1
HG,2017-04-08,8.2,0
HP,2017-04-08,12.4,0
HR,2017-04-08,9.1,0
HS,2017-04-08,,2
HU,2017-04-08,9.409375,1
HX,2017-04-08,9.3,1
IG,2017-04-08,10.35,2
IM,2017-04-08,,2
IP,2017-04-08,10.425,1
IV,2017-04-08,10.233333333333333,0
JE,2017-04-08,,2
KA,2017-04-08,10.4,0
KT,2017-04-08,12.9625,1
KW,2017-04-08,8.3,0
KY,2017-04-08,6.9,0
L,2017-04-08,9.769907407407407,2
LA,2017-04-08,8.6,0
LD,2017-04-08,10.0,0
LE,2017-04-08,9.8,1
LL,2017-04-08,10.007291666666667,0
LN,2017-04-08,8.9,0
LS,2017-04-08,9.189583333333333,1
LU,2017-04-08,10.6,1
M,2017-04-08,11.6,1
ME,2017-04-08,10.2,1
MK,2017-04-08,11.633333333333333,1
ML,2017-04-08,5.6,0
N,2017-04-08,8.8,2
NE,2017-04-08,6.682499999999999,1
NG,2017-04-08,9.828333333333337,1
NN,2017-04-08,12.15,1
NP,2017-04-08,9.833333333333334,1
NR,2017-04-08,10.35,0
NW,2017-04-08,11.5125,2
OL,2017-04-08,11.6,1
OX,2017-04-08,13.166666666666664,0
PA,2017-04-08,8.966666666666667,0
PE,2017-04-08,9.1,0
PH,2017-04-08,9.775,0
PL,2017-04-08,15.2,0
PO,2017-04-08,10.95,0
PR,2017-04-08,8.6,1
RG,2017-04-08,11.308333333333302,0
RH,2017-04-08,9.633333333333333,1
RM,2017-04-08,10.3,2
S,2017-04-08,11.7416666666667,0
SA,2017-04-08,10.175,0
SE,2017-04-08,11.58125,2
SG,2017-04-08,8.8,0
SK,2017-04-08,11.6,0
SL,2017-04-08,12.139583333333325,1
SM,2017-04-08,11.58125,2
SN,2017-04-08,11.26083333333333,1
SO,2017-04-08,10.0125,0
SP,2017-04-08,10.35,0
SR,2017-04-08,8.5,1
SS,2017-04-08,10.3,2
ST,2017-04-08,9.8,0
SW,2017-04-08,12.9625,1
SY,2017-04-08,9.233333333333333,0
TA,2017-04-08,11.166666666666664,1
TD,2017-04-08,6.266666666666667,0
TF,2017-04-08,9.52,1
TN,2017-04-08,10.2,0
TQ,2017-04-08,11.0,0
TR,2017-04-08,15.2,1
TS,2017-04-08,8.5,0
TW,2017-04-08,12.9625,0
UB,2017-04-08,11.8875,0
W,2017-04-08,12.425,1
WA,2017-04-08,11.6,1
WC,2017-04-08,12.425,2
WD,2017-04-08,12.14375,1
WF,2017-04-08,9.779861111111117,1
WN,2017-04-08,10.1,2
WR,2017-04-08,9.2,1
WS,2017-04-08,10.133333333333333,1
WV,2017-04-08,10.1,0
YO,2017-04-08,9.409375,0
ZE,2017-04-08,,2
AB,2017-04-09,10.1,0
AL,2017-04-09,15.4,1
B,2017-04-09,12.1,1
BA,2017-04-09,14.114351851851854,1
BB,2017-04-09,14.8,1
BD,2017-04-09,15.3,0
BH,2017-04-09,13.725,0
BL,2017-04-09,14.733333333333334,2
BN,2017-04-09,17.3,0
BR,2017-04-09,12.5,1
BS,2017-04-09,16.2,0
BT,2017-04-09,10.411111111111113,0
CA,2017-04-09,12.801666666666666,0
CB,2017-04-09,17.8,0
CF,2017-04-09,12.96,1
CH,2017-04-09,13.733333333333333,1
CM,2017-04-09,16.2,1
CO,2017-04-09,15.5,0
CR,2017-04-09,12.5,1
CT,2017-04-09,12.5,1
CV,2017-04-09,15.16,1
CW,2017-04-09,14.46,1
DA,2017-04-09,12.5,1
DD,2017-04-09,9.5,0
DE,2017-04-09,12.1,0
DG,2017-04-09,10.65,0
DH,2017-04-09,14.45,1
DL,2017-04-09,12.3,0
DN,2017-04-09,14.213690476190484,1
DT,2017-04-09,14.5,0
DY,2017-04-09,14.775,1
E,2017-04-09,15.3,2
EC,2017-04-09,14.566666666666654,3
EH,2017-04-09,11.9,0
EN,2017-04-09,15.3,1
EX,2017-04-09,13.85,0
FK,2017-04-09,10.3,1
FY,2017-04-09,14.3,1
G,2017-04-09,11.2,0
GL,2017-04-09,14.2,0
GU,2017-04-09,15.131770833333334,1
GY,2017-04-09,,2
HA,2017-04-09,14.5083333333333,1
HD,2017-04-09,14.641666666666666,1
HG,2017-04-09,14.6,0
HP,2017-04-09,15.5,0
HR,2017-04-09,15.5,0
HS,2017-04-09,,2
HU,2017-04-09,14.26770833333335,1
HX,2017-04-09,15.3,1
IG,2017-04-09,16.2,2
IM,2017-04-09,,2
IP,2017-04-09,14.86,1
IV,2017-04-09,10.125,0
JE,2017-04-09,,2
KA,2017-04-09,10.6,0
KT,2017-04-09,15.958333333333302,1
KW,2017-04-09,8.75,0
KY,2017-04-09,10.94,1
L,2017-04-09,13.876666666666667,2
LA,2017-04-09,14.3,0
LD,2017-04-09,14.0,0
LE,2017-04-09,11.95,1
LL,2017-04-09,12.953333333333335,0
LN,2017-04-09,14.2,0
LS,2017-04-09,14.495138888888896,1
LU,2017-04-09,15.4,1
M,2017-04-09,14.6,1
ME,2017-04-09,12.5,1
MK,2017-04-09,15.35,1
ML,2017-04-09,9.9,0
N,2017-04-09,15.3,2
NE,2017-04-09,12.445370370370373,1
NG,2017-04-09,13.265,1
NN,2017-04-09,15.325,1
NP,2017-04-09,14.975,1
NR,2017-04-09,14.6,0
NW,2017-04-09,15.316666666666654,2
OL,2017-04-09,14.6,1
OX,2017-04-09,16.5,0
PA,2017-04-09,8.799999999999997,0
PE,2017-04-09,11.8,0
PH,2017-04-09,11.1,0
PL,2017-04-09,11.5,0
PO,2017-04-09,15.225,0
PR,2017-04-09,14.3,1
RG,2017-04-09,13.654166666666699,0
RH,2017-04-09,14.9,1
RM,2017-04-09,15.275,2
S,2017-04-09,14.025,0
SA,2017-04-09,12.7,0
SE,2017-04-09,14.22916666666665,2
SG,2017-04-09,15.3,0
SK,2017-04-09,14.6,0
SL,2017-04-09,14.905208333333325,1
SM,2017-04-09,14.22916666666665,2
SN,2017-04-09,12.5,0
SO,2017-04-09,13.2416666666667,0
SP,2017-04-09,13.957291666666675,0
SR,2017-04-09,16.6,1
SS,2017-04-09,15.275,2
ST,2017-04-09,12.6,0
SW,2017-04-09,15.958333333333302,1
SY,2017-04-09,15.033333333333333,0
TA,2017-04-09,13.5,0
TD,2017-04-09,11.9,0
TF,2017-04-09,14.34,1
TN,2017-04-09,12.5,0
TQ,2017-04-09,15.1,0
TR,2017-04-09,11.5,1
TS,2017-04-09,16.6,0
TW,2017-04-09,15.958333333333302,0
UB,2017-04-09,14.5083333333333,0
W,2017-04-09,15.233333333333302,1
WA,2017-04-09,14.6,1
WC,2017-04-09,15.233333333333302,2
WD,2017-04-09,15.00416666666665,1
WF,2017-04-09,14.399305555555566,1
WN,2017-04-09,14.45,2
WR,2017-04-09,14.960000000000004,1
WS,2017-04-09,12.9,1
WV,2017-04-09,14.0,0
YO,2017-04-09,14.26770833333335,0
ZE,2017-04-09,,2
AB,2017-04-10,8.6,0
AL,2017-04-10,9.45,1
B,2017-04-10,6.9,1
BA,2017-04-10,8.5,0
BB,2017-04-10,8.8,1
BD,2017-04-10,9.7,0
BH,2017-04-10,11.38541666666665,0
BL,2017-04-10,8.066666666666666,2
BN,2017-04-10,11.2,0
BR,2017-04-10,10.6,1
BS,2017-04-10,10.5,0
BT,2017-04-10,8.0125,0
CA,2017-04-10,7.217361111111113,0
CB,2017-04-10,11.8,0
CF,2017-04-10,9.133333333333336,1
CH,2017-04-10,8.651851851851854,1
CM,2017-04-10,10.466666666666667,1
CO,2017-04-10,10.7,0
CR,2017-04-10,10.6,1
CT,2017-04-10,10.4,1
CV,2017-04-10,9.616666666666664,1
CW,2017-04-10,8.233333333333333,1
DA,2017-04-10,10.4,1
DD,2017-04-10,8.3,0
DE,2017-04-10,6.9,0
DG,2017-04-10,10.0,0
DH,2017-04-10,7.0,1
DL,2017-04-10,5.3,0
DN,2017-04-10,9.227083333333336,1
DT,2017-04-10,10.95,0
DY,2017-04-10,9.099999999999998,1
E,2017-04-10,8.9,2
EC,2017-04-10,10.227083333333336,3
EH,2017-04-10,9.333333333333334,0
EN,2017-04-10,8.9,1
EX,2017-04-10,8.966666666666667,0
FK,2017-04-10,11.9,0
FY,2017-04-10,7.9,1
G,2017-04-10,8.8,0
GL,2017-04-10,10.05,0
GU,2017-04-10,11.039351851851855,1
GY,2017-04-10,,2
HA,2017-04-10,10.2083333333333,1
HD,2017-04-10,8.838541666666668,1
HG,2017-04-10,7.7,0
HP,2017-04-10,10.0,0
HR,2017-04-10,9.3,0
HS,2017-04-10,,2
HU,2017-04-10,9.065625,1
HX,2017-04-10,9.7,1
IG,2017-04-10,10.35,2
IM,2017-04-10,,2
IP,2017-04-10,10.55,1
IV,2017-04-10,6.399999999999999,0
JE,2017-04-10,,2
KA,2017-04-10,9.5,0
KT,2017-04-10,11.0541666666667,1
KW,2017-04-10,6.4,0
KY,2017-04-10,6.6,0
L,2017-04-10,8.396969696969698,2
LA,2017-04-10,7.9,0
LD,2017-04-10,9.5,0
LE,2017-04-10,6.9,1
LL,2017-04-10,8.353333333333335,0
LN,2017-04-10,9.25,0
LS,2017-04-10,9.094642857142857,1
LU,2017-04-10,9.45,1
M,2017-04-10,6.6,1
ME,2017-04-10,10.0,0
MK,2017-04-10,9.92,1
ML,2017-04-10,6.2,0
N,2017-04-10,8.9,2
NE,2017-04-10,7.340416666666667,1
NG,2017-04-10,8.613541666666666,1
NN,2017-04-10,10.233333333333334,1
NP,2017-04-10,9.88,1
NR,2017-04-10,9.85,0
NW,2017-04-10,10.040625,2
OL,2017-04-10,6.6,1
OX,2017-04-10,10.233333333333334,0
PA,2017-04-10,9.2,0
PE,2017-04-10,9.816666666666666,1
PH,2017-04-10,9.38,0
PL,2017-04-10,9.5,0
PO,2017-04-10,11.4,0
PR,2017-04-10,7.9,1
RG,2017-04-10,9.9375,0
RH,2017-04-10,10.9,1
RM,2017-04-10,10.0,1
S,2017-04-10,9.05416666666667,0
SA,2017-04-10,9.06,0
SE,2017-04-10,10.563541666666676,2
SG,2017-04-10,8.9,0
SK,2017-04-10,6.6,0
SL,2017-04-10,10.3,1
SM,2017-04-10,10.7513888888889,2
SN,2017-04-10,9.3,0
SO,2017-04-10,10.3625,0
SP,2017-04-10,10.0,0
SR,2017-04-10,8.7,1
SS,2017-04-10,10.0,1
ST,2017-04-10,6.7,0
SW,2017-04-10,11.0541666666667,1
SY,2017-04-10,9.025,0
TA,2017-04-10,8.55,0
TD,2017-04-10,8.266666666666667,0
TF,2017-04-10,8.700000000000001,1
TN,2017-04-10,10.6,0
TQ,2017-04-10,11.4,0
TR,2017-04-10,9.5,1
TS,2017-04-10,8.7,0
TW,2017-04-10,11.0541666666667,0
UB,2017-04-10,10.2083333333333,0
W,2017-04-10,10.63125,1
WA,2017-04-10,6.6,1
WC,2017-04-10,10.63125,2
WD,2017-04-10,10.10416666666665,1
WF,2017-04-10,10.0,0
WN,2017-04-10,7.25,2
WR,2017-04-10,9.357142857142858,1
WS,2017-04-10,7.666666666666668,1
WV,2017-04-10,9.4,0
YO,2017-04-10,9.065625,0
ZE,2017-04-10,,2
AB,2017-04-11,11.15,0
AL,2017-04-11,8.8,1
B,2017-04-11,6.4,1
BA,2017-04-11,7.4,0
BB,2017-04-11,8.95,1
BD,2017-04-11,8.9,0
BH,2017-04-11,9.677083333333336,0
BL,2017-04-11,8.1,2
BN,2017-04-11,9.2,0
BR,2017-04-11,9.05,1
BS,2017-04-11,10.5,0
BT,2017-04-11,8.833333333333334,0
CA,2017-04-11,7.592361111111113,0
CB,2017-04-11,10.4,0
CF,2017-04-11,9.366666666666664,1
CH,2017-04-11,9.017708333333337,1
CM,2017-04-11,9.933333333333335,1
CO,2017-04-11,10.8,0
CR,2017-04-11,9.533333333333333,1
CT,2017-04-11,9.2,1
CV,2017-04-11,9.666666666666666,1
CW,2017-04-11,8.933333333333334,1
DA,2017-04-11,9.2,1
DD,2017-04-11,8.1,0
DE,2017-04-11,6.4,0
DG,2017-04-11,7.933333333333333,0
DH,2017-04-11,7.3,1
DL,2017-04-11,6.1,0
DN,2017-04-11,8.974479166666663,1
DT,2017-04-11,9.5,0
DY,2017-04-11,9.760000000000002,1
E,2017-04-11,8.6,2
EC,2017-04-11,9.698214285714286,3
EH,2017-04-11,8.700000000000001,0
EN,2017-04-11,8.6,1
EX,2017-04-11,8.299999999999999,0
FK,2017-04-11,10.0,0
FY,2017-04-11,9.0,1
G,2017-04-11,8.45,0
GL,2017-04-11,11.0,0
GU,2017-04-11,10.413750000000004,1
GY,2017-04-11,,2
HA,2017-04-11,10.2958333333333,1
HD,2017-04-11,8.460416666666667,1
HG,2017-04-11,7.2,0
HP,2017-04-11,9.0,0
HR,2017-04-11,10.1,0
HS,2017-04-11,,2
HU,2017-04-11,8.738541666666666,1
HX,2017-04-11,8.9,1
IG,2017-04-11,9.825,2
IM,2017-04-11,,2
IP,2017-04-11,9.64,1
IV,2017-04-11,8.683333333333332,0
JE,2017-04-11,,2
KA,2017-04-11,9.3,0
KT,2017-04-11,10.695833333333349,1
KW,2017-04-11,9.1,0
KY,2017-04-11,8.4,0
L,2017-04-11,8.754166666666666,2
LA,2017-04-11,9.0,0
LD,2017-04-11,8.9,0
LE,2017-04-11,7.55,1
LL,2017-04-11,8.235416666666667,0
LN,2017-04-11,9.15,0
LS,2017-04-11,8.636309523809524,1
LU,2017-04-11,8.8,1
M,2017-04-11,6.4,1
ME,2017-04-11,9.5,0
MK,2017-04-11,9.316666666666666,1
ML,2017-04-11,5.1,0
N,2017-04-11,8.6,2
NE,2017-04-11,7.855416666666666,1
NG,2017-04-11,8.508333333333335,1
NN,2017-04-11,9.575,1
NP,2017-04-11,10.3,1
NR,2017-04-11,9.15,0
NW,2017-04-11,9.696875,2
OL,2017-04-11,6.4,1
OX,2017-04-11,9.866666666666667,0
PA,2017-04-11,9.366666666666667,0
PE,2017-04-11,8.7,0
PH,2017-04-11,9.525,0
PL,2017-04-11,10.6,0
PO,2017-04-11,11.225,0
PR,2017-04-11,9.0,1
RG,2017-04-11,9.92916666666667,0
RH,2017-04-11,10.5,0
RM,2017-04-11,9.5,1
S,2017-04-11,9.14166666666667,0
SA,2017-04-11,9.46,0
SE,2017-04-11,9.79833333333334,2
SG,2017-04-11,8.6,0
SK,2017-04-11,6.4,0
SL,2017-04-11,10.029166666666667,1
SM,2017-04-11,9.872916666666674,2
SN,2017-04-11,9.397916666666667,1
SO,2017-04-11,9.51666666666667,0
SP,2017-04-11,8.336458333333335,0
SR,2017-04-11,8.5,1
SS,2017-04-11,9.5,1
ST,2017-04-11,8.0,0
SW,2017-04-11,10.891666666666698,1
SY,2017-04-11,9.8,0
TA,2017-04-11,8.0,0
TD,2017-04-11,8.966666666666667,0
TF,2017-04-11,9.466666666666667,1
TN,2017-04-11,9.05,0
TQ,2017-04-11,11.35,0
TR,2017-04-11,10.6,1
TS,2017-04-11,8.5,0
TW,2017-04-11,10.891666666666698,0
UB,2017-04-11,10.2958333333333,0
W,2017-04-11,10.59375,1
WA,2017-04-11,6.4,1
WC,2017-04-11,10.59375,2
WD,2017-04-11,9.647916666666651,1
WF,2017-04-11,9.4,0
WN,2017-04-11,7.7,2
WR,2017-04-11,10.185714285714283,1
WS,2017-04-11,8.0,1
WV,2017-04-11,9.6,0
YO,2017-04-11,8.738541666666666,0
ZE,2017-04-11,,2
AB,2017-04-12,9.625,0
AL,2017-04-12,10.55,1
B,2017-04-12,7.5,1
BA,2017-04-12,8.6,0
BB,2017-04-12,8.35,1
BD,2017-04-12,8.5,0
BH,2017-04-12,9.8,0
BL,2017-04-12,7.899999999999999,2
BN,2017-04-12,9.4,0
BR,2017-04-12,8.0,1
BS,2017-04-12,9.6,0
BT,2017-04-12,9.711111111111109,0
CA,2017-04-12,8.140277777777778,0
CB,2017-04-12,11.1,0
CF,2017-04-12,9.65,1
CH,2017-04-12,9.167592592592593,1
CM,2017-04-12,10.7,1
CO,2017-04-12,10.4,0
CR,2017-04-12,8.0,1
CT,2017-04-12,8.266666666666667,1
CV,2017-04-12,10.2,1
CW,2017-04-12,8.683333333333334,1
DA,2017-04-12,8.266666666666667,1
DD,2017-04-12,8.5,0
DE,2017-04-12,7.5,0
DG,2017-04-12,9.3,0
DH,2017-04-12,8.7,1
DL,2017-04-12,7.3,0
DN,2017-04-12,9.257291666666667,1
DT,2017-04-12,9.9,0
DY,2017-04-12,9.74,1
E,2017-04-12,10.6,2
EC,2017-04-12,9.590972222222232,3
EH,2017-04-12,9.1,0
EN,2017-04-12,10.6,1
EX,2017-04-12,9.35,0
FK,2017-04-12,11.0,0
FY,2017-04-12,8.2,1
G,2017-04-12,8.05,0
GL,2017-04-12,10.5,0
GU,2017-04-12,10.177777777777782,1
GY,2017-04-12,,2
HA,2017-04-12,10.816666666666698,1
HD,2017-04-12,8.60625,1
HG,2017-04-12,7.8,0
HP,2017-04-12,10.5,0
HR,2017-04-12,10.1,0
HS,2017-04-12,,2
HU,2017-04-12,9.358333333333334,1
HX,2017-04-12,8.5,1
IG,2017-04-12,10.225,2
IM,2017-04-12,,2
IP,2017-04-12,10.3,1
IV,2017-04-12,7.7333333333333325,0
JE,2017-04-12,,2
KA,2017-04-12,7.2,0
KT,2017-04-12,11.329166666666698,1
KW,2017-04-12,7.55,0
KY,2017-04-12,8.8,0
L,2017-04-12,8.882575757575758,2
LA,2017-04-12,8.2,0
LD,2017-04-12,8.8,0
LE,2017-04-12,8.3,1
LL,2017-04-12,8.861666666666666,0
LN,2017-04-12,8.85,0
LS,2017-04-12,9.033333333333333,1
LU,2017-04-12,10.55,1
M,2017-04-12,7.0,1
ME,2017-04-12,8.8,0
MK,2017-04-12,10.533333333333333,1
ML,2017-04-12,5.6,0
N,2017-04-12,10.6,2
NE,2017-04-12,8.264166666666664,1
NG,2017-04-12,8.745,1
NN,2017-04-12,10.525,1
NP,2017-04-12,9.75,1
NR,2017-04-12,10.45,0
NW,2017-04-12,10.811458333333348,2
OL,2017-04-12,7.0,1
OX,2017-04-12,11.0,0
PA,2017-04-12,8.433333333333332,0
PE,2017-04-12,9.1,0
PH,2017-04-12,8.68,0
PL,2017-04-12,9.2,0
PO,2017-04-12,10.25,0
PR,2017-04-12,8.2,1
RG,2017-04-12,10.6041666666667,0
RH,2017-04-12,8.7,1
RM,2017-04-12,8.8,1
S,2017-04-12,9.425,0
SA,2017-04-12,9.82,0
SE,2017-04-12,9.032291666666676,2
SG,2017-04-12,10.6,0
SK,2017-04-12,7.0,0
SL,2017-04-12,10.812500000000023,1
SM,2017-04-12,9.109722222222233,2
SN,2017-04-12,11.1,0
SO,2017-04-12,9.86666666666667,0
SP,2017-04-12,9.56875,0
SR,2017-04-12,10.1,1
SS,2017-04-12,8.8,1
ST,2017-04-12,6.9,0
SW,2017-04-12,11.329166666666698,1
SY,2017-04-12,9.55,0
TA,2017-04-12,9.3,0
TD,2017-04-12,8.833333333333334,0
TF,2017-04-12,9.266666666666667,1
TN,2017-04-12,8.0,0
TQ,2017-04-12,11.25,0
TR,2017-04-12,9.2,1
TS,2017-04-12,10.1,0
TW,2017-04-12,11.329166666666698,0
UB,2017-04-12,10.816666666666698,0
W,2017-04-12,11.072916666666698,1
WA,2017-04-12,7.0,1
WC,2017-04-12,11.072916666666698,2
WD,2017-04-12,10.65833333333335,1
WF,2017-04-12,9.5,0
WN,2017-04-12,7.6,2
WR,2017-04-12,9.8,1
WS,2017-04-12,8.299999999999999,1
WV,2017-04-12,10.5,0
YO,2017-04-12,9.358333333333334,0
ZE,2017-04-12,,2
