region_id,timestamp,val_Humidity.mean,extra_rings_Humidity.mean
EH,2017-02-07,96.53333333333336,0
EN,2017-02-07,100.0,1
EX,2017-02-07,89.35,0
FK,2017-02-07,98.2,0
FY,2017-02-07,89.2,1
G,2017-02-07,97.15,0
GL,2017-02-07,94.5,0
GU,2017-02-07,92.14375,1
GY,2017-02-07,,2
HA,2017-02-07,86.2166666666667,1
HD,2017-02-07,94.67604166666668,1
HG,2017-02-07,100.0,0
HP,2017-02-07,98.5,0
HR,2017-02-07,93.6,0
HS,2017-02-07,,2
HU,2017-02-07,97.021875,1
HX,2017-02-07,95.3,1
IG,2017-02-07,98.0,2
IM,2017-02-07,,2
IP,2017-02-07,96.78,1
IV,2017-02-07,90.34999999999998,0
JE,2017-02-07,,2
KA,2017-02-07,96.5,0
KT,2017-02-07,91.12708333333336,1
KW,2017-02-07,92.35,0
KY,2017-02-07,98.0,0
L,2017-02-07,87.20265151515152,2
LA,2017-02-07,89.2,0
LD,2017-02-07,85.69999999999997,0
LE,2017-02-07,98.35,1
LL,2017-02-07,81.85486111111109,0
LN,2017-02-07,96.75,0
LS,2017-02-07,97.15535714285716,1
LU,2017-02-07,99.25,1
M,2017-02-07,96.6,1
ME,2017-02-07,100.0,0
MK,2017-02-07,96.21666666666668,1
ML,2017-02-07,89.8,0
N,2017-02-07,100.0,2
NE,2017-02-07,93.97929292929295,1
NG,2017-02-07,96.06083333333332,1
NN,2017-02-07,94.70000000000002,1
NP,2017-02-07,91.78333333333332,1
NR,2017-02-07,97.6,0
NW,2017-02-07,92.49270833333335,2
OL,2017-02-07,96.6,1
OX,2017-02-07,94.03333333333336,0
PA,2017-02-07,96.3,0
PE,2017-02-07,96.7,0
PH,2017-02-07,96.65,0
PL,2017-02-07,70.2,0
PO,2017-02-07,92.4,0
PR,2017-02-07,89.2,1
RG,2017-02-07,86.525,0
RH,2017-02-07,97.0,0
RM,2017-02-07,100.0,1
S,2017-02-07,90.1041666666667,0
SA,2017-02-07,84.725,0
SE,2017-02-07,96.15083333333334,2
SG,2017-02-07,100.0,0
SK,2017-02-07,96.6,0
SL,2017-02-07,89.12395833333333,1
SM,2017-02-07,95.18854166666668,2
SN,2017-02-07,92.1,0
SO,2017-02-07,87.6583333333333,0
SP,2017-02-07,89.90416666666665,0
SR,2017-02-07,95.0,1
SS,2017-02-07,100.0,1
ST,2017-02-07,98.3,0
SW,2017-02-07,85.2541666666667,1
SY,2017-02-07,94.1,0
TA,2017-02-07,84.43333333333334,0
TD,2017-02-07,97.35,0
TF,2017-02-07,95.15,1
TN,2017-02-07,99.25,0
TQ,2017-02-07,85.55,0
TR,2017-02-07,70.2,1
TS,2017-02-07,95.0,0
TW,2017-02-07,85.2541666666667,0
UB,2017-02-07,86.2166666666667,0
W,2017-02-07,85.7354166666667,1
WA,2017-02-07,96.6,1
WC,2017-02-07,85.7354166666667,2
WD,2017-02-07,92.35833333333336,1
WF,2017-02-07,96.7,0
WN,2017-02-07,92.9,2
WR,2017-02-07,94.15,1
WS,2017-02-07,99.15,1
WV,2017-02-07,95.15,1
YO,2017-02-07,97.021875,0
ZE,2017-02-07,,2
AB,2017-02-08,94.725,0
AL,2017-02-08,99.15,1
B,2017-02-08,100.0,1
BA,2017-02-08,96.3,0
BB,2017-02-08,90.0,1
BD,2017-02-08,94.8,0
BH,2017-02-08,90.08055555555555,0
BL,2017-02-08,90.0,2
BN,2017-02-08,96.7,0
BR,2017-02-08,89.44999999999997,1
BS,2017-02-08,76.3,0
BT,2017-02-08,93.25,0
CA,2017-02-08,92.65583333333332,0
CB,2017-02-08,94.8,0
CF,2017-02-08,95.24285714285715,1
CH,2017-02-08,92.28666666666668,1
CM,2017-02-08,93.16666666666669,1
CO,2017-02-08,84.7,0
CR,2017-02-08,90.73333333333332,1
CT,2017-02-08,91.3,1
CV,2017-02-08,93.56666666666668,1
CW,2017-02-08,94.26,1
DA,2017-02-08,91.3,1
DD,2017-02-08,94.7,0
DE,2017-02-08,100.0,0
DG,2017-02-08,90.96666666666664,0
DH,2017-02-08,92.0,1
DL,2017-02-08,98.0,0
DN,2017-02-08,86.20052083333331,1
DT,2017-02-08,91.15,0
DY,2017-02-08,93.75,1
E,2017-02-08,100.0,2
EC,2017-02-08,90.94107142857142,3
EH,2017-02-08,93.7,0
EN,2017-02-08,100.0,1
EX,2017-02-08,92.25,0
FK,2017-02-08,93.4,0
FY,2017-02-08,85.2,1
G,2017-02-08,95.55,0
GL,2017-02-08,94.0,0
GU,2017-02-08,88.95833333333331,1
GY,2017-02-08,,2
HA,2017-02-08,84.5625,1
HD,2017-02-08,92.64166666666668,1
HG,2017-02-08,100.0,0
HP,2017-02-08,98.3,0
HR,2017-02-08,96.4,0
HS,2017-02-08,,2
HU,2017-02-08,86.76979166666666,1
HX,2017-02-08,94.8,1
IG,2017-02-08,93.625,2
IM,2017-02-08,,2
IP,2017-02-08,86.28,1
IV,2017-02-08,91.75,0
JE,2017-02-08,,2
KA,2017-02-08,88.7,0
KT,2017-02-08,89.0625,1
KW,2017-02-08,87.69999999999997,0
KY,2017-02-08,98.2,0
L,2017-02-08,91.64242424242424,2
LA,2017-02-08,85.2,0
LD,2017-02-08,94.45,0
LE,2017-02-08,89.25,1
LL,2017-02-08,91.31111111111113,0
LN,2017-02-08,79.69999999999997,0
LS,2017-02-08,90.93988095238096,1
LU,2017-02-08,99.15,1
M,2017-02-08,94.90833333333336,2
ME,2017-02-08,95.0,0
MK,2017-02-08,91.7,1
ML,2017-02-08,90.4,0
N,2017-02-08,100.0,2
NE,2017-02-08,94.07239583333332,1
NG,2017-02-08,85.265,1
NN,2017-02-08,87.975,1
NP,2017-02-08,91.6,1
NR,2017-02-08,86.69999999999997,0
NW,2017-02-08,91.921875,2
OL,2017-02-08,93.2375,2
OX,2017-02-08,91.13333333333333,0
PA,2017-02-08,98.7,0
PE,2017-02-08,78.5,0
PH,2017-02-08,96.825,0
PL,2017-02-08,78.6,0
PO,2017-02-08,86.4,0
PR,2017-02-08,85.2,1
RG,2017-02-08,85.2125,0
RH,2017-02-08,93.3,0
RM,2017-02-08,95.0,1
S,2017-02-08,88.425,0
SA,2017-02-08,95.56,0
SE,2017-02-08,90.405,2
SG,2017-02-08,100.0,0
SK,2017-02-08,94.90833333333336,1
SL,2017-02-08,88.225,1
SM,2017-02-08,89.25625000000002,2
SN,2017-02-08,94.6,0
SO,2017-02-08,87.2458333333333,0
SP,2017-02-08,95.340625,0
SR,2017-02-08,86.0,1
SS,2017-02-08,95.0,1
ST,2017-02-08,96.3,0
SW,2017-02-08,84.825,1
SY,2017-02-08,93.75,0
TA,2017-02-08,93.2,0
TD,2017-02-08,95.65,0
TF,2017-02-08,94.26,1
TN,2017-02-08,89.44999999999997,0
TQ,2017-02-08,83.94999999999997,0
TR,2017-02-08,78.6,1
TS,2017-02-08,86.0,0
TW,2017-02-08,84.825,0
UB,2017-02-08,84.5625,0
W,2017-02-08,84.69375,1
WA,2017-02-08,92.89166666666668,2
WC,2017-02-08,84.69375,2
WD,2017-02-08,91.43125,1
WF,2017-02-08,94.7,0
WN,2017-02-08,85.2,2
WR,2017-02-08,94.20000000000002,1
WS,2017-02-08,98.15,1
WV,2017-02-08,94.26,1
YO,2017-02-08,86.76979166666666,0
ZE,2017-02-08,,2
AB,2017-02-09,85.17500000000003,0
AL,2017-02-09,92.0,1
B,2017-02-09,87.5,1
BA,2017-02-09,82.7,0
BB,2017-02-09,80.8,1
BD,2017-02-09,82.6,0
BH,2017-02-09,88.11666666666667,0
BL,2017-02-09,83.03333333333333,2
BN,2017-02-09,93.6,0
BR,2017-02-09,80.75,1
BS,2017-02-09,74.5,0
BT,2017-02-09,80.24,0
CA,2017-02-09,80.47916666666667,0
CB,2017-02-09,74.3,0
CF,2017-02-09,87.17142857142859,1
CH,2017-02-09,80.06791666666666,1
CM,2017-02-09,85.7,1
CO,2017-02-09,86.8,0
CR,2017-02-09,80.75,1
CT,2017-02-09,82.93333333333331,1
CV,2017-02-09,81.85000000000002,1
CW,2017-02-09,84.10000000000002,1
DA,2017-02-09,82.93333333333331,1
DD,2017-02-09,96.2,0
DE,2017-02-09,87.5,0
DG,2017-02-09,82.73333333333333,0
DH,2017-02-09,77.85,1
DL,2017-02-09,84.7,0
DN,2017-02-09,74.72552083333333,1
DT,2017-02-09,90.25,0
DY,2017-02-09,83.0,1
E,2017-02-09,96.0,2
EC,2017-02-09,84.89236111111113,3
EH,2017-02-09,78.96666666666667,0
EN,2017-02-09,96.0,1
EX,2017-02-09,85.99999999999999,0
FK,2017-02-09,70.6,0
FY,2017-02-09,79.0,1
G,2017-02-09,77.9,0
GL,2017-02-09,80.1,0
GU,2017-02-09,87.35555555555555,1
GY,2017-02-09,,2
HA,2017-02-09,80.8375,1
HD,2017-02-09,84.48020833333331,1
HG,2017-02-09,87.5,0
HP,2017-02-09,88.0,0
HR,2017-02-09,79.6,0
HS,2017-02-09,,2
HU,2017-02-09,74.09583333333335,1
HX,2017-02-09,82.6,1
IG,2017-02-09,86.1,2
IM,2017-02-09,,2
IP,2017-02-09,81.22,1
IV,2017-02-09,75.55,0
JE,2017-02-09,,2
KA,2017-02-09,73.6,0
KT,2017-02-09,83.7166666666667,1
KW,2017-02-09,77.2,0
KY,2017-02-09,81.7,0
L,2017-02-09,80.59826388888888,2
LA,2017-02-09,79.0,0
LD,2017-02-09,86.7,0
LE,2017-02-09,76.65,1
LL,2017-02-09,78.11319444444446,0
LN,2017-02-09,66.8,0
LS,2017-02-09,78.81190476190477,1
LU,2017-02-09,92.0,1
M,2017-02-09,87.5,1
ME,2017-02-09,87.3,0
MK,2017-02-09,82.2,1
ML,2017-02-09,95.1,0
N,2017-02-09,96.0,2
NE,2017-02-09,82.74166666666666,1
NG,2017-02-09,73.90416666666667,1
NN,2017-02-09,77.3,1
NP,2017-02-09,81.28333333333335,1
NR,2017-02-09,89.6,0
NW,2017-02-09,87.13854166666668,2
OL,2017-02-09,87.5,1
OX,2017-02-09,81.13333333333333,0
PA,2017-02-09,72.6,0
PE,2017-02-09,65.8,0
PH,2017-02-09,86.67500000000003,0
PL,2017-02-09,75.9,0
PO,2017-02-09,85.9,0
PR,2017-02-09,79.0,1
RG,2017-02-09,84.3166666666667,0
RH,2017-02-09,87.17500000000003,1
RM,2017-02-09,87.3,1
S,2017-02-09,82.6208333333333,0
SA,2017-02-09,87.36,0
SE,2017-02-09,83.12916666666666,2
SG,2017-02-09,96.0,0
SK,2017-02-09,87.5,0
SL,2017-02-09,84.21770833333333,1
SM,2017-02-09,81.73888888888891,2
SN,2017-02-09,86.8,0
SO,2017-02-09,87.3666666666667,0
SP,2017-02-09,87.446875,0
SR,2017-02-09,71.0,1
SS,2017-02-09,87.3,1
ST,2017-02-09,85.1,0
SW,2017-02-09,83.7166666666667,1
SY,2017-02-09,83.0,0
TA,2017-02-09,86.66666666666669,0
TD,2017-02-09,88.55,0
TF,2017-02-09,83.41999999999999,1
TN,2017-02-09,80.75,0
TQ,2017-02-09,72.4,0
TR,2017-02-09,75.9,1
TS,2017-02-09,71.0,0
TW,2017-02-09,83.7166666666667,0
UB,2017-02-09,80.8375,0
W,2017-02-09,82.27708333333334,1
WA,2017-02-09,87.5,1
WC,2017-02-09,82.27708333333334,2
WD,2017-02-09,84.41875,1
WF,2017-02-09,85.2,0
WN,2017-02-09,83.25,2
WR,2017-02-09,81.68571428571428,1
WS,2017-02-09,86.3,1
WV,2017-02-09,83.41999999999999,1
YO,2017-02-09,74.09583333333335,0
ZE,2017-02-09,,2
AB,2017-02-10,95.475,0
AL,2017-02-10,100.0,1
B,2017-02-10,93.2,1
BA,2017-02-10,92.0,0
BB,2017-02-10,75.35,1
BD,2017-02-10,75.1,0
BH,2017-02-10,89.26527777777777,0
BL,2017-02-10,79.99999999999999,2
BN,2017-02-10,99.1,0
BR,2017-02-10,88.45,1
BS,2017-02-10,90.6,0
BT,2017-02-10,73.44,0
CA,2017-02-10,84.43680555555554,0
CB,2017-02-10,86.8,0
CF,2017-02-10,83.54285714285712,1
CH,2017-02-10,79.16166666666666,1
CM,2017-02-10,91.9,1
CO,2017-02-10,88.9,0
CR,2017-02-10,91.06666666666666,1
CT,2017-02-10,87.10000000000002,1
CV,2017-02-10,90.3,1
CW,2017-02-10,86.43333333333332,1
DA,2017-02-10,87.10000000000002,1
DD,2017-02-10,86.8,1
DE,2017-02-10,93.2,0
DG,2017-02-10,84.86666666666666,0
DH,2017-02-10,85.55,1
DL,2017-02-10,86.6,0
DN,2017-02-10,85.67797619047619,1
DT,2017-02-10,85.4,0
DY,2017-02-10,83.6,1
E,2017-02-10,100.0,2
EC,2017-02-10,91.29523809523809,3
EH,2017-02-10,81.03333333333335,0
EN,2017-02-10,100.0,1
EX,2017-02-10,89.65,0
FK,2017-02-10,89.0,0
FY,2017-02-10,75.6,1
G,2017-02-10,86.65,0
GL,2017-02-10,83.85,0
GU,2017-02-10,92.26125,1
GY,2017-02-10,,2
HA,2017-02-10,89.2666666666667,1
HD,2017-02-10,84.03055555555557,1
HG,2017-02-10,85.6,0
HP,2017-02-10,100.0,0
HR,2017-02-10,88.6,0
HS,2017-02-10,,2
HU,2017-02-10,82.68854166666667,1
HX,2017-02-10,75.1,1
IG,2017-02-10,90.025,2
IM,2017-02-10,,2
IP,2017-02-10,81.88000000000002,1
IV,2017-02-10,78.16666666666667,0
JE,2017-02-10,,2
KA,2017-02-10,78.5,0
KT,2017-02-10,94.25,1
KW,2017-02-10,84.44999999999997,0
KY,2017-02-10,95.2,0
L,2017-02-10,79.70972222222224,2
LA,2017-02-10,75.6,0
LD,2017-02-10,93.35,0
LE,2017-02-10,85.15,1
LL,2017-02-10,76.20277777777778,0
LN,2017-02-10,90.65,0
LS,2017-02-10,81.90902777777778,1
LU,2017-02-10,100.0,1
M,2017-02-10,89.3,1
ME,2017-02-10,84.4,0
MK,2017-02-10,93.0,1
ML,2017-02-10,75.6,0
N,2017-02-10,100.0,2
NE,2017-02-10,85.13564814814814,1
NG,2017-02-10,87.85833333333332,1
NN,2017-02-10,89.49999999999999,1
NP,2017-02-10,88.93333333333332,1
NR,2017-02-10,78.3,0
NW,2017-02-10,95.36666666666667,2
OL,2017-02-10,89.3,1
OX,2017-02-10,93.63333333333333,0
PA,2017-02-10,80.8,0
PE,2017-02-10,77.1,0
PH,2017-02-10,76.025,0
PL,2017-02-10,76.9,0
PO,2017-02-10,88.05,0
PR,2017-02-10,75.6,1
RG,2017-02-10,93.025,0
RH,2017-02-10,96.3,0
RM,2017-02-10,84.4,1
S,2017-02-10,87.6916666666667,0
SA,2017-02-10,79.61999999999998,0
SE,2017-02-10,89.96,2
SG,2017-02-10,100.0,0
SK,2017-02-10,89.3,0
SL,2017-02-10,93.62291666666668,1
SM,2017-02-10,91.35,2
SN,2017-02-10,94.2,0
SO,2017-02-10,90.6875,0
SP,2017-02-10,94.16979166666664,0
SR,2017-02-10,84.5,1
SS,2017-02-10,84.4,1
ST,2017-02-10,94.9,0
SW,2017-02-10,92.2,1
SY,2017-02-10,83.6,0
TA,2017-02-10,91.93333333333334,0
TD,2017-02-10,86.5,0
TF,2017-02-10,85.86,1
TN,2017-02-10,88.45,0
TQ,2017-02-10,75.95,0
TR,2017-02-10,76.9,1
TS,2017-02-10,84.5,0
TW,2017-02-10,92.2,0
UB,2017-02-10,89.2666666666667,0
W,2017-02-10,90.73333333333336,1
WA,2017-02-10,89.3,1
WC,2017-02-10,90.73333333333336,2
WD,2017-02-10,94.63333333333335,1
WF,2017-02-10,82.25763888888889,1
WN,2017-02-10,82.44999999999997,2
WR,2017-02-10,84.38571428571426,1
WS,2017-02-10,94.05,1
WV,2017-02-10,85.86,1
YO,2017-02-10,82.68854166666667,0
ZE,2017-02-10,,2
AB,2017-02-11,93.125,0
AL,2017-02-11,98.6,1
B,2017-02-11,99.8,1
BA,2017-02-11,88.8,0
BB,2017-02-11,91.9,1
BD,2017-02-11,92.8,0
BH,2017-02-11,87.26111111111109,0
BL,2017-02-11,92.03333333333336,2
BN,2017-02-11,95.2,0
BR,2017-02-11,89.55,1
BS,2017-02-11,83.5,0
BT,2017-02-11,80.92222222222223,0
CA,2017-02-11,88.32291666666669,0
CB,2017-02-11,83.2,0
CF,2017-02-11,82.65,1
CH,2017-02-11,84.49749999999997,1
CM,2017-02-11,90.45,1
CO,2017-02-11,83.2,1
CR,2017-02-11,91.03333333333336,1
CT,2017-02-11,92.33333333333331,1
CV,2017-02-11,93.16,1
CW,2017-02-11,88.11666666666667,1
DA,2017-02-11,92.33333333333331,1
DD,2017-02-11,92.6,0
DE,2017-02-11,99.8,0
DG,2017-02-11,79.2,0
DH,2017-02-11,96.4,1
DL,2017-02-11,98.1,0
DN,2017-02-11,90.79427083333331,1
DT,2017-02-11,85.1,0
DY,2017-02-11,84.10000000000002,1
E,2017-02-11,97.7,2
EC,2017-02-11,92.31130952380951,3
EH,2017-02-11,88.15,0
EN,2017-02-11,97.7,1
EX,2017-02-11,84.85,0
FK,2017-02-11,91.5,0
FY,2017-02-11,91.0,1
G,2017-02-11,74.6,0
GL,2017-02-11,84.3,0
GU,2017-02-11,90.125,1
GY,2017-02-11,,2
HA,2017-02-11,88.1083333333333,1
HD,2017-02-11,93.69479166666667,1
HG,2017-02-11,100.0,0
HP,2017-02-11,99.5,0
HR,2017-02-11,94.3,0
HS,2017-02-11,,2
HU,2017-02-11,93.81875,1
HX,2017-02-11,92.8,1
IG,2017-02-11,92.93333333333334,2
IM,2017-02-11,,2
IP,2017-02-11,80.525,1
IV,2017-02-11,88.12,0
JE,2017-02-11,,2
KA,2017-02-11,74.0,0
KT,2017-02-11,91.68541666666664,1
KW,2017-02-11,56.6,0
KY,2017-02-11,85.1,0
L,2017-02-11,85.68958333333332,2
LA,2017-02-11,91.0,0
LD,2017-02-11,86.75,0
LE,2017-02-11,85.1,1
LL,2017-02-11,84.76249999999997,0
LN,2017-02-11,80.7,0
LS,2017-02-11,94.68214285714286,1
LU,2017-02-11,98.6,1
M,2017-02-11,92.3,1
ME,2017-02-11,97.9,0
MK,2017-02-11,91.55,1
ML,2017-02-11,92.1,0
N,2017-02-11,97.7,2
NE,2017-02-11,90.59305555555555,1
NG,2017-02-11,85.31583333333336,1
NN,2017-02-11,88.025,1
NP,2017-02-11,87.12,1
NR,2017-02-11,84.25,0
NW,2017-02-11,93.66979166666664,2
OL,2017-02-11,92.3,1
OX,2017-02-11,93.9,0
PA,2017-02-11,59.65000000000001,0
PE,2017-02-11,70.4,0
PH,2017-02-11,90.95,0
PL,2017-02-11,80.9,0
PO,2017-02-11,88.3,0
PR,2017-02-11,91.0,1
RG,2017-02-11,88.5541666666667,0
RH,2017-02-11,94.0,0
RM,2017-02-11,97.9,1
S,2017-02-11,94.9791666666667,0
SA,2017-02-11,78.55,0
SE,2017-02-11,92.07416666666668,2
SG,2017-02-11,97.7,0
SK,2017-02-11,92.3,0
SL,2017-02-11,91.38333333333333,1
SM,2017-02-11,90.61770833333333,2
SN,2017-02-11,79.4,0
SO,2017-02-11,85.725,0
SP,2017-02-11,80.22916666666664,0
SR,2017-02-11,94.7,1
SS,2017-02-11,97.9,1
ST,2017-02-11,100.0,0
SW,2017-02-11,89.3708333333333,1
SY,2017-02-11,84.10000000000002,0
TA,2017-02-11,87.69999999999997,0
TD,2017-02-11,93.65,0
TF,2017-02-11,87.28,1
TN,2017-02-11,89.55,0
TQ,2017-02-11,67.3,0
TR,2017-02-11,80.9,1
TS,2017-02-11,94.7,0
TW,2017-02-11,89.3708333333333,0
UB,2017-02-11,88.1083333333333,0
W,2017-02-11,88.7395833333333,1
WA,2017-02-11,92.3,1
WC,2017-02-11,88.7395833333333,2
WD,2017-02-11,93.80416666666665,1
WF,2017-02-11,94.7,0
WN,2017-02-11,91.65,2
WR,2017-02-11,85.83333333333333,1
WS,2017-02-11,99.9,1
WV,2017-02-11,87.28,1
YO,2017-02-11,93.81875,0
ZE,2017-02-11,,2
AB,2017-02-12,88.975,0
AL,2017-02-12,96.1,1
B,2017-02-12,97.7,1
BA,2017-02-12,87.16791666666668,1
BB,2017-02-12,70.2,1
BD,2017-02-12,72.4,0
BH,2017-02-12,89.86666666666667,0
BL,2017-02-12,77.46666666666667,2
BN,2017-02-12,96.4,0
BR,2017-02-12,92.6,1
BS,2017-02-12,80.9,0
BT,2017-02-12,68.1375,0
CA,2017-02-12,82.91805555555554,0
CB,2017-02-12,92.5,0
CF,2017-02-12,83.38,1
CH,2017-02-12,75.2825,1
CM,2017-02-12,96.25,1
CO,2017-02-12,92.5,1
CR,2017-02-12,92.53333333333336,1
CT,2017-02-12,91.53333333333336,1
CV,2017-02-12,91.04,1
CW,2017-02-12,81.8,1
DA,2017-02-12,91.53333333333336,1
DD,2017-02-12,73.0,0
DE,2017-02-12,97.7,0
DG,2017-02-12,81.1,0
DH,2017-02-12,88.1,1
DL,2017-02-12,89.3,0
DN,2017-02-12,91.85572916666666,1
DT,2017-02-12,90.35,0
DY,2017-02-12,75.7,1
E,2017-02-12,100.0,2
EC,2017-02-12,91.85238095238097,3
EH,2017-02-12,82.6,0
EN,2017-02-12,100.0,1
EX,2017-02-12,82.975,0
FK,2017-02-12,83.4,0
FY,2017-02-12,68.0,1
G,2017-02-12,71.8,0
GL,2017-02-12,85.5,0
GU,2017-02-12,91.02416666666667,1
GY,2017-02-12,,2
HA,2017-02-12,87.0416666666667,1
HD,2017-02-12,88.31145833333332,1
HG,2017-02-12,87.9,0
HP,2017-02-12,92.2,0
HR,2017-02-12,73.5,0
HS,2017-02-12,,2
HU,2017-02-12,90.04999999999998,1
HX,2017-02-12,72.4,1
IG,2017-02-12,93.96666666666664,2
IM,2017-02-12,,2
IP,2017-02-12,93.5,1
IV,2017-02-12,78.72,0
JE,2017-02-12,,2
KA,2017-02-12,83.3,0
KT,2017-02-12,90.6625,1
KW,2017-02-12,83.4,0
KY,2017-02-12,87.1,0
L,2017-02-12,76.06875,2
LA,2017-02-12,68.0,0
LD,2017-02-12,94.2,0
LE,2017-02-12,95.35,1
LL,2017-02-12,75.00416666666666,0
LN,2017-02-12,92.9,0
LS,2017-02-12,87.57142857142857,1
LU,2017-02-12,96.1,1
M,2017-02-12,92.0,1
ME,2017-02-12,89.4,0
MK,2017-02-12,92.86666666666667,1
ML,2017-02-12,83.7,0
N,2017-02-12,100.0,2
NE,2017-02-12,84.02314814814815,1
NG,2017-02-12,94.56916666666666,1
NN,2017-02-12,91.25,1
NP,2017-02-12,85.66,1
NR,2017-02-12,94.25,0
NW,2017-02-12,92.04166666666669,2
OL,2017-02-12,92.0,1
OX,2017-02-12,90.66666666666669,0
PA,2017-02-12,60.55,0
PE,2017-02-12,93.0,0
PH,2017-02-12,69.63333333333334,0
PL,2017-02-12,74.7,0
PO,2017-02-12,89.825,0
PR,2017-02-12,68.0,1
RG,2017-02-12,89.9666666666667,0
RH,2017-02-12,92.4,0
RM,2017-02-12,89.4,1
S,2017-02-12,96.3458333333333,0
SA,2017-02-12,76.16666666666667,0
SE,2017-02-12,91.18500000000002,2
SG,2017-02-12,100.0,0
SK,2017-02-12,92.0,0
SL,2017-02-12,89.53333333333335,1
SM,2017-02-12,91.63125,2
SN,2017-02-12,90.8,0
SO,2017-02-12,86.85,0
SP,2017-02-12,89.76979166666666,0
SR,2017-02-12,86.9,1
SS,2017-02-12,89.4,1
ST,2017-02-12,96.0,0
SW,2017-02-12,88.925,1
SY,2017-02-12,75.7,0
TA,2017-02-12,80.1,0
TD,2017-02-12,84.7,0
TF,2017-02-12,79.76,1
TN,2017-02-12,92.6,0
TQ,2017-02-12,80.85,0
TR,2017-02-12,74.7,1
TS,2017-02-12,86.9,0
TW,2017-02-12,88.925,0
UB,2017-02-12,87.0416666666667,0
W,2017-02-12,87.98333333333333,1
WA,2017-02-12,92.0,1
WC,2017-02-12,87.98333333333333,2
WD,2017-02-12,89.62083333333334,1
WF,2017-02-12,92.5,0
WN,2017-02-12,80.0,2
WR,2017-02-12,76.96666666666667,1
WS,2017-02-12,96.85,1
WV,2017-02-12,79.76,1
YO,2017-02-12,90.04999999999998,0
ZE,2017-02-12,,2
AB,2017-02-13,86.275,0
AL,2017-02-13,89.94999999999997,1
B,2017-02-13,98.2,1
BA,2017-02-13,83.2,0
BB,2017-02-13,87.8,1
BD,2017-02-13,94.8,0
BH,2017-02-13,83.1236111111111,0
BL,2017-02-13,90.06666666666666,2
BN,2017-02-13,85.55,0
BR,2017-02-13,79.3,1
BS,2017-02-13,93.5,0
BT,2017-02-13,87.33,0
CA,2017-02-13,92.27583333333334,0
CB,2017-02-13,81.0,0
CF,2017-02-13,84.54285714285712,1
CH,2017-02-13,75.92166666666667,1
CM,2017-02-13,86.10000000000002,1
CO,2017-02-13,82.5,0
CR,2017-02-13,73.15,1
CT,2017-02-13,80.15,1
CV,2017-02-13,83.76666666666667,1
CW,2017-02-13,84.63333333333334,1
DA,2017-02-13,80.15,1
DD,2017-02-13,89.6,0
DE,2017-02-13,98.2,0
DG,2017-02-13,83.2,0
DH,2017-02-13,95.0,1
DL,2017-02-13,100.0,0
DN,2017-02-13,92.48854166666668,1
DT,2017-02-13,84.05,0
DY,2017-02-13,84.2,1
E,2017-02-13,94.8,2
EC,2017-02-13,79.92638888888888,3
EH,2017-02-13,89.83333333333331,0
EN,2017-02-13,94.8,1
EX,2017-02-13,84.4,0
FK,2017-02-13,82.5,0
FY,2017-02-13,80.8,1
G,2017-02-13,84.3,0
GL,2017-02-13,84.45,0
GU,2017-02-13,78.91749999999998,1
GY,2017-02-13,,2
HA,2017-02-13,76.9958333333333,1
HD,2017-02-13,94.4875,1
HG,2017-02-13,100.0,0
HP,2017-02-13,85.1,0
HR,2017-02-13,85.0,0
HS,2017-02-13,,2
HU,2017-02-13,93.21458333333337,1
HX,2017-02-13,94.8,1
IG,2017-02-13,84.825,2
IM,2017-02-13,,2
IP,2017-02-13,87.7,1
IV,2017-02-13,78.0,0
JE,2017-02-13,,2
KA,2017-02-13,75.6,0
KT,2017-02-13,73.73125,1
KW,2017-02-13,82.15,0
KY,2017-02-13,85.1,0
L,2017-02-13,77.88472222222224,2
LA,2017-02-13,80.8,0
LD,2017-02-13,87.69999999999997,0
LE,2017-02-13,95.75,1
LL,2017-02-13,70.4027777777778,0
LN,2017-02-13,89.25,0
LS,2017-02-13,94.90833333333332,1
LU,2017-02-13,89.94999999999997,1
M,2017-02-13,94.6,1
ME,2017-02-13,81.0,0
MK,2017-02-13,84.78333333333333,1
ML,2017-02-13,87.0,0
N,2017-02-13,94.8,2
NE,2017-02-13,94.10989583333334,1
NG,2017-02-13,92.37,1
NN,2017-02-13,82.19999999999997,1
NP,2017-02-13,87.13333333333333,1
NR,2017-02-13,90.85,0
NW,2017-02-13,84.33958333333331,2
OL,2017-02-13,94.6,1
OX,2017-02-13,78.5,0
PA,2017-02-13,76.4,0
PE,2017-02-13,93.3,0
PH,2017-02-13,87.89999999999998,0
PL,2017-02-13,70.6,0
PO,2017-02-13,78.85,0
PR,2017-02-13,80.8,1
RG,2017-02-13,81.55,0
RH,2017-02-13,67.0,0
RM,2017-02-13,81.0,1
S,2017-02-13,91.85,0
SA,2017-02-13,83.28,0
SE,2017-02-13,76.94062500000003,2
SG,2017-02-13,94.8,0
SK,2017-02-13,94.6,0
SL,2017-02-13,81.02708333333334,1
SM,2017-02-13,75.58749999999998,2
SN,2017-02-13,82.57048611111112,1
SO,2017-02-13,73.6625,0
SP,2017-02-13,82.04895833333335,0
SR,2017-02-13,90.0,1
SS,2017-02-13,81.0,1
ST,2017-02-13,76.4,0
SW,2017-02-13,80.4625,1
SY,2017-02-13,84.2,0
TA,2017-02-13,79.13333333333333,0
TD,2017-02-13,95.75,0
